region	sex	age	country of origin	2017Q1	2017Q2	2017Q3	2017Q4	2018Q1	2018Q2	2018Q3	2018Q4
Copenhagen	Men	60-64 years	Barbados	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Belize	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Bermuda	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Bolivia	2	1	1	0	0	1	1	1
Copenhagen	Men	60-64 years	Brazil	1	2	1	1	1	1	1	1
Copenhagen	Men	60-64 years	British West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Chile	30	30	28	31	29	31	29	28
Copenhagen	Men	60-64 years	Colombia	2	4	4	4	4	3	3	3
Copenhagen	Men	60-64 years	Costa Rica	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Cuba	5	5	5	5	6	4	4	4
Copenhagen	Men	60-64 years	Curacao	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Dominica	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Dominican Republic	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Ecuador	2	2	2	2	2	2	2	4
Copenhagen	Men	60-64 years	El Salvador	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Falkland Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	French Guiana	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	French West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Grenada	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Guadeloupe	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Guatemala	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Guyana	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Haiti	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Netherlands Antilles	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Honduras	0	0	0	0	0	0	1	1
Copenhagen	Men	60-64 years	Jamaica	2	2	2	2	1	0	0	1
Copenhagen	Men	60-64 years	Martinique	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Mexico	3	3	3	3	2	2	2	2
Copenhagen	Men	60-64 years	Nauru	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Nicaragua	0	0	0	0	1	1	1	1
Copenhagen	Men	60-64 years	Panama	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Paraguay	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Peru	8	9	9	9	9	9	10	8
Copenhagen	Men	60-64 years	Puerto Rico	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Saint Kitts and Nevis	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Saint Lucia	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Saint Vincent and the Grenadines	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Suriname	1	1	1	1	1	1	0	0
Copenhagen	Men	60-64 years	Trinidad and Tobago	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Uruguay	1	1	2	2	2	2	2	3
Copenhagen	Men	60-64 years	Venezuela	1	1	2	3	3	3	3	3
Copenhagen	Men	60-64 years	West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	South and central America not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Abu Dhabi	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Afghanistan	13	14	13	12	13	16	15	17
Copenhagen	Men	60-64 years	Armenia	4	4	4	3	3	5	4	4
Copenhagen	Men	60-64 years	Azerbaijan	0	0	0	0	0	0	0	2
Copenhagen	Men	60-64 years	Bahrain	2	2	2	2	2	1	1	1
Copenhagen	Men	60-64 years	Bangladesh	5	5	5	6	6	6	6	6
Copenhagen	Men	60-64 years	Bhutan	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Brunei	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Cambodia	1	1	1	1	1	2	2	2
Copenhagen	Men	60-64 years	Dubai	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Philippines	40	41	39	36	37	38	40	36
Copenhagen	Men	60-64 years	United Arab Emirates	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Georgia	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Hong Kong	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	India	27	26	24	26	31	31	31	32
Copenhagen	Men	60-64 years	Indochina	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Indonesia	6	6	6	6	5	4	4	4
Copenhagen	Men	60-64 years	Iraq	204	213	220	232	235	237	236	231
Copenhagen	Men	60-64 years	Iran	131	138	140	156	163	174	190	193
Copenhagen	Men	60-64 years	Israel	13	14	15	16	18	19	21	23
Copenhagen	Men	60-64 years	Japan	3	3	4	4	3	3	3	4
Copenhagen	Men	60-64 years	Jordan	14	13	13	13	12	12	9	11
Copenhagen	Men	60-64 years	Kazakhstan	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	China	44	47	47	46	47	48	49	51
Copenhagen	Men	60-64 years	Kyrgyzstan	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Kuwait	0	0	0	0	0	0	0	1
Copenhagen	Men	60-64 years	Laos	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Lebanon	40	44	45	51	55	57	65	70
Copenhagen	Men	60-64 years	Macao	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Malaysia	2	2	3	4	4	4	3	3
Copenhagen	Men	60-64 years	Maldives	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Middle East not stated	1	1	1	1	1	2	2	2
Copenhagen	Men	60-64 years	Mongolia	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Myanmar	0	0	0	0	1	1	2	2
Copenhagen	Men	60-64 years	Nepal	1	1	1	1	1	2	1	1
Copenhagen	Men	60-64 years	North Korea	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Oman	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Pakistan	156	153	150	141	139	145	138	140
Copenhagen	Men	60-64 years	West bank and Gaza	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Qatar	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Saudi Arabia	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Sikkim	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Singapore	2	2	2	0	0	0	1	2
Copenhagen	Men	60-64 years	Sri Lanka	6	6	6	7	8	9	7	7
Copenhagen	Men	60-64 years	South Korea	1	1	1	1	1	1	2	2
Copenhagen	Men	60-64 years	Syria	10	10	12	12	11	11	12	11
Copenhagen	Men	60-64 years	Tajikistan	1	1	1	1	1	1	1	1
Copenhagen	Men	60-64 years	Taiwan	3	3	3	2	2	2	2	2
Copenhagen	Men	60-64 years	Thailand	10	10	8	8	8	7	7	8
Copenhagen	Men	60-64 years	Trucial Oman	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Turkmenistan	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Uzbekistan	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Vietnam	26	25	28	29	30	31	32	31
Copenhagen	Men	60-64 years	North Yemen	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Yemen	2	2	2	2	2	2	2	2
Copenhagen	Men	60-64 years	Asia not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Australia	6	6	6	5	4	5	5	6
Copenhagen	Men	60-64 years	Cook Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Fiji	1	1	1	1	1	1	1	1
Copenhagen	Men	60-64 years	French territories in the Pacific	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Kiribati	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Marshall Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	New Zealand	3	4	4	5	4	3	3	3
Copenhagen	Men	60-64 years	Papua New Guinea	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Solomon Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Samoa	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Tonga	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Tuvalu	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Vanuatu	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	East Timor	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Pacific Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	60-64 years	Stateless	1	1	0	0	0	1	1	1
Copenhagen	Men	60-64 years	Not stated	1	1	1	1	1	1	2	4
Copenhagen	Men	65-69 years	Total	10154	10064	10001	9888	9853	9803	9845	9804
Copenhagen	Men	65-69 years	Denmark	8412	8338	8272	8151	8128	8091	8107	8044
Copenhagen	Men	65-69 years	Albania	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Andorra	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Belgium	2	2	2	3	3	3	3	3
Copenhagen	Men	65-69 years	Bosnia and Herzegovina	39	43	44	46	46	51	53	54
Copenhagen	Men	65-69 years	Bulgaria	4	4	4	4	3	3	4	6
Copenhagen	Men	65-69 years	Cyprus	1	1	1	1	1	1	1	0
Copenhagen	Men	65-69 years	Estonia	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Finland	17	18	19	19	18	16	16	13
Copenhagen	Men	65-69 years	France	26	26	25	26	29	27	24	24
Copenhagen	Men	65-69 years	Greece	13	14	14	15	13	13	12	10
Copenhagen	Men	65-69 years	Belarus	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Ireland	5	6	7	8	10	11	14	13
Copenhagen	Men	65-69 years	Iceland	15	16	17	17	18	18	16	15
Copenhagen	Men	65-69 years	Italy	54	50	46	47	46	42	42	44
Copenhagen	Men	65-69 years	Yugoslavia	88	80	81	81	79	75	76	74
Copenhagen	Men	65-69 years	Yugoslavia, Federal Republic	2	1	1	1	1	1	1	1
Copenhagen	Men	65-69 years	Kosovo	0	0	0	0	0	0	2	2
Copenhagen	Men	65-69 years	Croatia	7	8	7	6	6	6	7	7
Copenhagen	Men	65-69 years	Latvia	1	1	1	1	1	1	1	0
Copenhagen	Men	65-69 years	Liechtenstein	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Lithuania	0	0	0	0	1	1	1	1
Copenhagen	Men	65-69 years	Luxembourg	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Republic of North Macedonia	39	37	43	45	43	44	40	41
Copenhagen	Men	65-69 years	Malta	0	0	1	1	0	0	0	0
Copenhagen	Men	65-69 years	Moldova	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Monaco	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Montenegro	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Netherlands	14	12	11	11	12	13	14	16
Copenhagen	Men	65-69 years	Northern Ireland	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Norway	63	60	57	58	55	56	58	61
Copenhagen	Men	65-69 years	Poland	90	86	85	85	85	80	83	85
Copenhagen	Men	65-69 years	Portugal	4	4	6	6	8	9	9	9
Copenhagen	Men	65-69 years	Romania	6	5	6	7	8	8	8	8
Copenhagen	Men	65-69 years	Russia	11	11	11	10	10	10	9	9
Copenhagen	Men	65-69 years	San Marino	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Switzerland	7	6	7	7	7	7	7	8
Copenhagen	Men	65-69 years	Serbia	2	2	2	1	1	0	0	0
Copenhagen	Men	65-69 years	Serbia and Montenegro	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Slovakia	1	1	1	1	1	1	1	1
Copenhagen	Men	65-69 years	Slovenia	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Soviet Union	13	12	10	9	9	10	10	10
Copenhagen	Men	65-69 years	Spain	23	20	21	19	18	16	17	19
Copenhagen	Men	65-69 years	United Kingdom	73	75	73	75	73	75	76	82
Copenhagen	Men	65-69 years	Sweden	78	80	77	77	74	77	75	74
Copenhagen	Men	65-69 years	Czech Republic	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Czechoslovakia	10	9	9	9	9	9	8	8
Copenhagen	Men	65-69 years	Turkey	75	77	76	72	67	73	73	73
Copenhagen	Men	65-69 years	GDR	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Germany	49	49	51	50	50	51	56	58
Copenhagen	Men	65-69 years	Ukraine	1	1	1	1	1	2	3	3
Copenhagen	Men	65-69 years	Hungary	6	7	7	7	7	6	8	7
Copenhagen	Men	65-69 years	Vatican City State	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Austria	3	4	4	4	3	3	3	3
Copenhagen	Men	65-69 years	Europe not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Algeria	20	17	18	15	17	14	13	12
Copenhagen	Men	65-69 years	Angola	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Benin	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Botswana	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Burkina Faso	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Burundi	1	1	1	1	1	0	0	0
Copenhagen	Men	65-69 years	Cameroon	1	1	1	2	2	2	2	2
Copenhagen	Men	65-69 years	Central African Republic	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Comoros	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Congo, Democratic Republic	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Congo, Republic	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Djibouti	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Egypt	43	41	40	39	38	37	35	33
Copenhagen	Men	65-69 years	Ivory Coast	2	2	2	2	2	1	1	1
Copenhagen	Men	65-69 years	Eritrea	1	1	1	1	1	1	1	1
Copenhagen	Men	65-69 years	Ethiopia	18	17	15	15	15	14	14	15
Copenhagen	Men	65-69 years	Gabon	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Gambia, The	6	8	8	9	9	12	14	14
Copenhagen	Men	65-69 years	Ghana	14	15	16	14	16	17	16	15
Copenhagen	Men	65-69 years	Guinea	0	0	0	0	0	0	1	2
Copenhagen	Men	65-69 years	Guinea-Bissau	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Cape Verde	0	0	0	0	0	0	0	1
Copenhagen	Men	65-69 years	Kenya	9	8	8	7	6	6	7	6
Copenhagen	Men	65-69 years	Lesotho	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Liberia	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Libya	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Madagascar	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Malawi	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Mali	1	1	1	1	1	0	0	1
Copenhagen	Men	65-69 years	Morocco	79	77	77	75	76	70	72	68
Copenhagen	Men	65-69 years	Mauritania	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Mauritius	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Mozambique	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Namibia	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Niger	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Nigeria	0	1	1	1	2	2	2	2
Copenhagen	Men	65-69 years	Reunion	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Rwanda	1	1	1	1	1	1	1	1
Copenhagen	Men	65-69 years	Sao Tome and Principe	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Senegal	3	3	3	3	3	3	3	3
Copenhagen	Men	65-69 years	Seychelles	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Sierra Leone	2	3	3	2	2	2	2	2
Copenhagen	Men	65-69 years	Somalia	27	27	24	24	25	24	24	26
Copenhagen	Men	65-69 years	Spanish territories in Africa	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Saint Helena	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Sudan	6	6	6	6	5	5	5	5
Copenhagen	Men	65-69 years	Eswantini	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	South Africa	6	5	5	4	4	4	4	3
Copenhagen	Men	65-69 years	South Sudan	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Southwest Africa	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Tanzania	7	7	7	8	8	8	9	8
Copenhagen	Men	65-69 years	Chad	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Togo	2	2	2	2	2	2	2	2
Copenhagen	Men	65-69 years	Tunisia	11	8	8	8	8	8	10	10
Copenhagen	Men	65-69 years	Uganda	2	2	2	2	2	2	3	4
Copenhagen	Men	65-69 years	Zambia	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Zimbabwe	0	0	1	1	1	1	1	1
Copenhagen	Men	65-69 years	Equatorial Guinea	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Africa not stated	1	1	1	1	1	1	0	0
Copenhagen	Men	65-69 years	Canada	8	8	8	6	6	6	7	8
Copenhagen	Men	65-69 years	USA	50	51	54	54	55	55	56	61
Copenhagen	Men	65-69 years	North America not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Antigua and Barbuda	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Argentina	14	13	12	11	9	9	8	8
Copenhagen	Men	65-69 years	Aruba	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Bahamas	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Barbados	1	1	1	1	1	1	1	1
Copenhagen	Men	65-69 years	Belize	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Bermuda	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Bolivia	0	1	1	2	2	2	2	1
Copenhagen	Men	65-69 years	Brazil	2	1	2	2	2	2	2	2
Copenhagen	Men	65-69 years	British West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Chile	19	19	23	20	20	17	18	19
Copenhagen	Men	65-69 years	Colombia	2	1	1	1	0	1	1	1
Copenhagen	Men	65-69 years	Costa Rica	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Cuba	0	0	0	0	0	2	2	2
Copenhagen	Men	65-69 years	Curacao	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Dominica	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Dominican Republic	1	1	1	1	1	1	1	1
Copenhagen	Men	65-69 years	Ecuador	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	El Salvador	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Falkland Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	French Guiana	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	French West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Grenada	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Guadeloupe	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Guatemala	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Guyana	1	1	1	1	1	1	1	1
Copenhagen	Men	65-69 years	Haiti	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Netherlands Antilles	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Honduras	1	1	1	1	1	1	1	1
Copenhagen	Men	65-69 years	Jamaica	1	1	1	1	2	3	3	3
Copenhagen	Men	65-69 years	Martinique	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Mexico	2	2	2	2	3	4	4	4
Copenhagen	Men	65-69 years	Nauru	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Nicaragua	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Panama	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Paraguay	1	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Peru	3	3	3	3	3	3	3	3
Copenhagen	Men	65-69 years	Puerto Rico	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Saint Kitts and Nevis	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Saint Lucia	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Saint Vincent and the Grenadines	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Suriname	0	0	0	0	0	0	1	1
Copenhagen	Men	65-69 years	Trinidad and Tobago	1	1	1	0	0	0	0	0
Copenhagen	Men	65-69 years	Uruguay	4	3	4	4	4	3	3	3
Copenhagen	Men	65-69 years	Venezuela	3	3	3	3	2	2	2	2
Copenhagen	Men	65-69 years	West Indies	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	South and central America not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Abu Dhabi	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Afghanistan	11	12	12	12	11	12	12	11
Copenhagen	Men	65-69 years	Armenia	1	1	1	2	2	1	2	2
Copenhagen	Men	65-69 years	Azerbaijan	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Bahrain	1	1	1	1	1	2	2	2
Copenhagen	Men	65-69 years	Bangladesh	2	3	3	3	3	3	2	2
Copenhagen	Men	65-69 years	Bhutan	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Brunei	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Cambodia	1	1	1	1	1	1	1	1
Copenhagen	Men	65-69 years	Dubai	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Philippines	23	23	23	25	27	27	26	25
Copenhagen	Men	65-69 years	United Arab Emirates	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Georgia	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Hong Kong	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	India	14	14	15	14	13	11	13	15
Copenhagen	Men	65-69 years	Indochina	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Indonesia	4	4	4	5	6	7	7	5
Copenhagen	Men	65-69 years	Iraq	78	81	81	92	93	101	105	117
Copenhagen	Men	65-69 years	Iran	53	56	61	60	62	65	61	68
Copenhagen	Men	65-69 years	Israel	21	21	18	19	16	17	16	16
Copenhagen	Men	65-69 years	Japan	12	10	10	9	10	9	9	8
Copenhagen	Men	65-69 years	Jordan	15	16	16	17	16	16	19	17
Copenhagen	Men	65-69 years	Kazakhstan	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	China	26	27	28	28	29	25	27	30
Copenhagen	Men	65-69 years	Kyrgyzstan	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Kuwait	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Laos	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Lebanon	24	24	25	26	28	28	28	29
Copenhagen	Men	65-69 years	Macao	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Malaysia	3	3	3	3	3	3	3	3
Copenhagen	Men	65-69 years	Maldives	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Middle East not stated	5	2	1	1	1	1	1	1
Copenhagen	Men	65-69 years	Mongolia	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Myanmar	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Nepal	1	1	1	1	1	1	2	2
Copenhagen	Men	65-69 years	North Korea	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Oman	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Pakistan	176	182	174	173	168	156	155	149
Copenhagen	Men	65-69 years	West bank and Gaza	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Qatar	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Saudi Arabia	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Sikkim	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Singapore	4	3	3	4	4	3	3	3
Copenhagen	Men	65-69 years	Sri Lanka	1	1	1	1	1	1	3	4
Copenhagen	Men	65-69 years	South Korea	1	1	1	1	1	1	0	0
Copenhagen	Men	65-69 years	Syria	13	12	11	11	12	12	10	12
Copenhagen	Men	65-69 years	Tajikistan	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Taiwan	2	2	2	3	3	3	3	1
Copenhagen	Men	65-69 years	Thailand	7	7	8	7	7	7	7	5
Copenhagen	Men	65-69 years	Trucial Oman	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Turkmenistan	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Uzbekistan	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Vietnam	16	18	20	24	23	22	24	23
Copenhagen	Men	65-69 years	North Yemen	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Yemen	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Asia not stated	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Australia	3	2	2	3	3	3	3	2
Copenhagen	Men	65-69 years	Cook Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Fiji	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	French territories in the Pacific	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Kiribati	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Marshall Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	New Zealand	1	1	1	1	1	2	2	2
Copenhagen	Men	65-69 years	Papua New Guinea	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Solomon Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Samoa	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Tonga	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Tuvalu	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Vanuatu	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	East Timor	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Pacific Islands	0	0	0	0	0	0	0	0
Copenhagen	Men	65-69 years	Stateless	3	2	3	3	3	3	3	3
Copenhagen	Men	65-69 years	Not stated	1	1	0	0	0	0	0	0
Copenhagen	Men	70-74 years	Total	8316	8463	8572	8634	8690	8809	8794	8852
Copenhagen	Men	70-74 years	Denmark	6959	7072	7158	7206	7256	7348	7325	7358
Copenhagen	Men	70-74 years	Albania	0	0	0	0	0	0	0	0
Copenhagen	Men	70-74 years	Andorra	0	0	0	0	0	0	0	0
Copenhagen	Men	70-74 years	Belgium	2	2	2	2	2	3	2	2
Copenhagen	Men	70-74 years	Bosnia and Herzegovina	12	11	13	14	15	14	16	16
Copenhagen	Men	70-74 years	Bulgaria	4	4	4	3	4	4	3	3
Copenhagen	Men	70-74 years	Cyprus	0	0	0	0	0	0	0	1
Copenhagen	Men	70-74 years	Estonia	1	1	1	1	0	0	0	0
Copenhagen	Men	70-74 years	Finland	10	11	11	12	11	13	13	14
Copenhagen	Men	70-74 years	France	10	10	11	12	11	13	16	14
